# DG conservative solution coefficients
# nvar = 3
# ndof = 4
# nvol = 100
# x = x_center + jacobian*xi; basis_id uses Legendre P_(basis_id-1)
# columns: element_id basis_id x_center jacobian cons_1 ... cons_nvar
          30           4  0.29499999999928095        4.9999999999854605E-003   1.9667474741267439E-006  -7.7444536733393202E-007   2.7611160407710573E-006
          31           1  0.30499999999925181        4.9999999999854050E-003  0.85822008636974001       0.15284966557922977        2.0319886420083022     
          31           2  0.30499999999925181        4.9999999999854050E-003  -1.4865090154297924E-002   1.4410372371836722E-002  -4.6138503421782759E-002
          31           3  0.30499999999925181        4.9999999999854050E-003   5.1983497487046662E-005  -1.7074896741166976E-004   3.7187598638147593E-004
          31           4  0.30499999999925181        4.9999999999854050E-003   5.5857429403508534E-007  -2.5246048791860254E-008   1.2806120288416742E-007
          32           1  0.31499999999922268        4.9999999999854328E-003  0.82882135656771250       0.18065034544130731        1.9419385717128936     
          32           2  0.31499999999922268        4.9999999999854328E-003  -1.4529746481055553E-002   1.3391972184532128E-002  -4.3915175293533427E-002
          32           3  0.31499999999922268        4.9999999999854328E-003   5.5898208242919076E-005  -1.6897750459936119E-004   3.6737634856823270E-004
          32           4  0.31499999999922268        4.9999999999854328E-003  -3.8535835351433335E-007   1.5767027298309009E-007  -8.6594728039481024E-007
          33           1  0.32499999999919355        4.9999999999854605E-003  0.80010404638034383       0.20642957711027787        1.8562911706875127     
          33           2  0.32499999999919355        4.9999999999854605E-003  -1.4183308651234029E-002   1.2391396217424397E-002  -4.1740733794689844E-002
          33           3  0.32499999999919355        4.9999999999854605E-003   5.9143440388778700E-005  -1.6438538569587467E-004   3.5650659304233147E-004
          33           4  0.32499999999919355        4.9999999999854605E-003  -5.8761577137884801E-007   2.9465593371670680E-007  -1.4135090221890497E-006
          34           1  0.33499999999916441        4.9999999999854050E-003  0.77208377616566182       0.23023444303699109        1.7749182751256833     
          34           2  0.33499999999916441        4.9999999999854050E-003  -1.3835769736088200E-002   1.1417921823501502E-002  -3.9643157606012301E-002
          34           3  0.33499999999916441        4.9999999999854050E-003   6.0015476012479644E-005  -1.5902051022083217E-004   3.4253918124426764E-004
          34           4  0.33499999999916441        4.9999999999854050E-003   1.4319570416513825E-007   5.8581001683061224E-007  -1.5492248352626661E-006
          35           1  0.34499999999913522        4.9999999999854328E-003  0.74476306347784738       0.25212571259892197        1.6976530556942002     
          35           2  0.34499999999913522        4.9999999999854328E-003  -1.3488303229929438E-002   1.0476931499304773E-002  -3.7634151469669891E-002
          35           3  0.34499999999913522        4.9999999999854328E-003   5.7396590165900047E-005  -1.5406745091892595E-004   3.2736959728366029E-004
          35           4  0.34499999999913522        4.9999999999854328E-003   5.3124030313109727E-007   7.4740308027122629E-007  -1.5435497431783640E-006
          36           1  0.35499999999910609        4.9999999999854050E-003  0.71813646129295905       0.27217007124690518        1.6243141815853928     
          36           2  0.35499999999910609        4.9999999999854050E-003  -1.3140135457782455E-002   9.5715673305195297E-003  -3.5717363757210081E-002
          36           3  0.35499999999910609        4.9999999999854050E-003   5.5663718102513351E-005  -1.4872750080883519E-004   3.1163211416197349E-004
          36           4  0.35499999999910609        4.9999999999854050E-003  -2.9911920053310772E-007   4.7663200471710166E-007  -1.5731209034169773E-006
          37           1  0.36499999999907695        4.9999999999854605E-003  0.69219477847424093       0.29043566198279736        1.5547155535261816     
          37           2  0.36499999999907695        4.9999999999854605E-003  -1.2798682176180423E-002   8.6999956788884301E-003  -3.3893301437788285E-002
          37           3  0.36499999999907695        4.9999999999854605E-003   5.7680836468128198E-005  -1.4186328042979453E-004   2.9656019981006933E-004
          37           4  0.36499999999907695        4.9999999999854605E-003  -5.6220029165473369E-007   4.0057363524281824E-007  -1.5163924800805851E-006
          38           1  0.37499999999904782        4.9999999999854050E-003  0.66693140519658389       0.30699240288645824        1.4886749181681973     
          38           2  0.37499999999904782        4.9999999999854050E-003  -1.2465978437202804E-002   7.8608400823957196E-003  -3.2159227278596804E-002
          38           3  0.37499999999904782        4.9999999999854050E-003   5.6329820212776071E-005  -1.3655499285220084E-004   2.8184149667294215E-004
          38           4  0.37499999999904782        4.9999999999854050E-003   3.3474623840334969E-007   7.5328509429278010E-007  -1.3203051154155085E-006
          39           1  0.38499999999901868        4.9999999999854328E-003  0.64233757477182707       0.32190781164556515        1.4260172384514089     
          39           2  0.38499999999901868        4.9999999999854328E-003  -1.2130737703462888E-002   7.0577657867783687E-003  -3.0509821195242367E-002
          39           3  0.38499999999901868        4.9999999999854328E-003   5.3537043510026818E-005  -1.3217484076994706E-004   2.6778415544005576E-004
          39           4  0.38499999999901868        4.9999999999854328E-003  -8.6134109734860831E-008   5.1314492856353794E-007  -1.3010836142404201E-006
          40           1  0.39499999999898949        4.9999999999854050E-003  0.61840335130180268       0.33524555408090356        1.3665778247078055     
